"Date","Flux","Ts","Ta","Moist"
2018-08-14 07:10:00,1.46,11.75,10.5,45.3851244
2018-08-14 07:20:00,1.95,11.75,11,45.3851244
2018-08-14 07:30:00,2.12,11.75,11.375,45.3851244
2018-08-14 07:40:00,2.06,11.75,11.625,45.3851244
2018-08-14 07:50:00,2.05,11.75,11.875,45.3851244
2018-08-14 08:00:00,2.52,11.75,12.0625,45.3851244
2018-08-14 08:10:00,2.32,11.75,12.3125,45.3851244
2018-08-14 08:20:00,2.55,11.75,12.25,45.3851244
2018-08-14 08:30:00,2.79,11.75,11.9375,45.3851244
2018-08-14 08:40:00,2.04,11.75,11.8125,45.3851244
2018-08-14 08:50:00,2.29,11.75,12.0625,45.3851244
2018-08-14 09:00:00,2.07,11.75,12.625,45.3851244
2018-08-14 09:10:00,1.69,11.6875,13.3125,45.3851244
2018-08-14 09:20:00,2.25,11.6875,14,45.3851244
2018-08-14 09:30:00,2.11,11.6875,14.6875,45.3851244
2018-08-14 09:40:00,2.49,11.6875,14.75,45.3851244
2018-08-14 09:50:00,2.39,11.6875,14.875,45.3989867
2018-08-14 10:00:00,2.32,11.625,15.1875,45.3712615
2018-08-14 10:10:00,2.64,11.625,15.625,45.3712615
2018-08-14 10:20:00,2.33,11.625,15.875,45.3712615
2018-08-14 10:30:00,2.16,11.625,16,45.357398
2018-08-14 10:40:00,2.39,11.625,16,45.357398
2018-08-14 10:50:00,2.65,11.625,16.0625,45.357398
2018-08-14 11:00:00,2.36,11.625,16.625,45.3435339
2018-08-14 11:10:00,2.58,11.625,16.9375,45.3435339
2018-08-14 11:20:00,2.32,11.625,17.1875,45.3435339
2018-08-14 11:30:00,2.31,11.625,17.3125,45.3435339
2018-08-14 11:40:00,2.14,11.625,19.75,45.2880715
2018-08-14 11:50:00,2.25,11.625,18.75,45.2742044
2018-08-14 12:00:00,1.71,11.625,18.375,45.2742044
2018-08-14 12:10:00,2.18,11.625,18.4375,45.2603367
2018-08-14 12:20:00,2.33,11.625,18.75,45.2603367
2018-08-14 12:30:00,2.42,11.625,18.8125,45.2603367
2018-08-14 12:40:00,2.17,11.625,19.25,45.2464684
2018-08-14 12:50:00,2.24,11.625,18.75,45.2464684
2018-08-14 13:00:00,2.4,11.625,18.1875,45.2464684
2018-08-14 13:10:00,2.33,11.625,17.625,45.2325995
2018-08-14 13:20:00,2.58,11.625,17.25,45.2325995
2018-08-14 13:30:00,2.58,11.625,16.75,45.2325995
2018-08-14 13:40:00,2.63,11.625,16.9375,45.2325995
2018-08-14 13:50:00,2.25,11.625,17.5,45.21873
2018-08-14 14:00:00,1.99,11.625,18.625,45.21873
2018-08-14 14:10:00,2.05,11.625,19.625,45.21873
2018-08-14 14:20:00,2.08,11.625,19.375,45.21873
2018-08-14 14:30:00,2.39,11.625,19.9375,45.2048599
2018-08-14 14:40:00,2.05,11.625,19.875,45.2048599
2018-08-14 14:50:00,2.24,11.625,19.5,45.2048599
2018-08-14 15:00:00,2.22,11.625,19.375,45.2048599
2018-08-14 15:10:00,2.25,11.625,19.375,45.1909892
2018-08-14 15:20:00,2.39,11.625,23.875,45.1909892
2018-08-14 15:30:00,2.44,11.625,22,45.1909892
2018-08-14 15:40:00,2.46,11.625,19.875,45.1909892
2018-08-14 15:50:00,2.68,11.625,18.75,45.1771179
2018-08-14 16:00:00,2.48,11.625,18.25,45.1771179
2018-08-14 16:10:00,2.26,11.625,18.375,45.1771179
2018-08-14 16:20:00,2.74,11.625,18.375,45.1771179
2018-08-14 16:30:00,2.56,11.625,18,45.163246
2018-08-14 16:40:00,2.58,11.625,17.3125,45.163246
2018-08-14 16:50:00,2.76,11.625,16.875,45.1493735
2018-08-14 17:00:00,2.7,11.625,16.75,45.1493735
2018-08-14 17:10:00,2.75,11.625,16.4375,45.1493735
2018-08-14 17:20:00,2.69,11.625,15.75,45.1493735
2018-08-14 17:30:00,2.14,11.625,15.0625,45.1355004
2018-08-14 17:40:00,1.94,11.625,14.5,45.1355004
2018-08-14 17:50:00,2.32,11.6875,14.125,45.1355004
2018-08-14 18:00:00,2.01,11.6875,13.8125,45.1216267
2018-08-14 18:10:00,2.1,11.6875,13.6875,45.1216267
2018-08-14 18:20:00,1.96,11.6875,13.6875,45.1216267
2018-08-14 18:30:00,2.18,11.6875,13.8125,45.1077524
2018-08-14 18:40:00,2.56,11.75,14.125,45.1077524
2018-08-14 18:50:00,2.22,11.75,14.25,45.1077524
2018-08-14 19:00:00,2.66,11.75,14,45.1077524
2018-08-14 19:10:00,2.34,11.75,13.5625,45.1077524
2018-08-14 19:20:00,2.05,11.75,13,45.1077524
2018-08-14 19:30:00,1.87,11.75,12.5,45.0938775
2018-08-14 19:40:00,1.87,11.75,12.125,45.0938775
2018-08-14 19:50:00,2.21,11.75,11.75,45.0938775
2018-08-14 20:00:00,1.84,11.75,11.3125,45.0938775
2018-08-14 20:10:00,1.97,11.75,10.9375,45.0938775
2018-08-14 20:20:00,1.56,11.75,10.5625,45.0938775
2018-08-14 20:30:00,1.77,11.75,10.25,45.0938775
2018-08-14 20:40:00,1.72,11.75,9.875,45.0938775
2018-08-14 20:50:00,1.87,11.75,9.625,45.0938775
2018-08-14 21:00:00,1.8,11.75,9.375,45.0938775
2018-08-14 21:10:00,1.94,11.8125,9.25,45.0938775
2018-08-14 21:20:00,2.04,11.8125,9.125,45.1077524
2018-08-14 21:30:00,1.93,11.8125,9.0625,45.1077524
2018-08-14 21:40:00,2.14,11.8125,9,45.0938775
2018-08-14 21:50:00,2.3,11.8125,9,45.1077524
2018-08-14 22:00:00,1.92,11.8125,8.875,45.1077524
2018-08-14 22:10:00,1.54,11.875,8.75,45.1077524
2018-08-14 22:20:00,1.85,11.875,8.625,45.1077524
2018-08-14 22:30:00,1.89,11.875,8.5,45.1077524
2018-08-14 22:40:00,2.17,11.875,8.3125,45.0938775
2018-08-14 22:50:00,1.89,11.875,8.25,45.0938775
2018-08-14 23:00:00,2.03,11.875,8.25,45.080002
2018-08-14 23:10:00,1.36,11.875,8.25,45.080002
2018-08-14 23:20:00,1.94,11.875,8.1875,45.080002
2018-08-14 23:30:00,2.49,11.875,8.0625,45.080002
2018-08-14 23:40:00,1.5,11.875,7.9375,45.080002
2018-08-14 23:50:00,1.9,11.875,7.875,45.080002
2018-08-15 00:00:00,2.04,11.875,7.75,45.080002
2018-08-15 00:10:00,1.81,11.875,7.6875,45.080002
2018-08-15 00:20:00,1.85,11.875,7.5,45.080002
2018-08-15 00:30:00,1.79,11.875,7.375,45.0661259
2018-08-15 00:40:00,1.84,11.875,7.25,45.080002
2018-08-15 00:50:00,2.25,11.875,7,45.0661259
2018-08-15 01:00:00,2.22,11.875,6.875,45.0661259
2018-08-15 01:10:00,1.49,11.875,6.75,45.0661259
2018-08-15 01:20:00,1.62,11.875,6.5625,45.0661259
2018-08-15 01:30:00,1.76,11.875,6.4375,45.0661259
2018-08-15 01:40:00,1.81,11.875,6.25,45.0661259
2018-08-15 01:50:00,1.8,11.875,6.125,45.0661259
2018-08-15 02:00:00,1.64,11.875,6,45.0661259
2018-08-15 02:10:00,1.68,11.875,5.875,45.0661259
2018-08-15 02:20:00,2.03,11.875,5.75,45.0661259
2018-08-15 02:30:00,1.53,11.875,5.625,45.0661259
2018-08-15 02:40:00,1.63,11.875,5.5625,45.0661259
2018-08-15 02:50:00,1.71,11.875,5.4375,45.0661259
2018-08-15 03:00:00,1.7,11.875,5.3125,45.0661259
2018-08-15 03:10:00,1.72,11.875,5.25,45.0661259
2018-08-15 03:20:00,1.77,11.875,5.1875,45.0661259
2018-08-15 03:30:00,1.59,11.875,5.125,45.0661259
2018-08-15 03:40:00,1.82,11.875,5,45.0661259
2018-08-15 03:50:00,1.67,11.875,5,45.0661259
2018-08-15 04:00:00,1.47,11.875,4.875,45.0661259
2018-08-15 04:10:00,1.75,11.875,4.8125,45.0661259
2018-08-15 04:20:00,1.75,11.875,4.75,45.0661259
2018-08-15 04:30:00,1.61,11.8125,4.6875,45.0661259
2018-08-15 04:40:00,1.71,11.8125,4.6875,45.0661259
2018-08-15 04:50:00,1.49,11.8125,4.75,45.0661259
2018-08-15 05:00:00,2,11.8125,4.6875,45.0661259
2018-08-15 05:10:00,1.51,11.8125,4.75,45.0661259
2018-08-15 05:20:00,1.34,11.8125,4.875,45.0661259
2018-08-15 05:30:00,1.71,11.8125,5,45.0661259
2018-08-15 05:40:00,1.94,11.75,5.125,45.0661259
2018-08-15 05:50:00,1.68,11.75,5.625,45.0661259
2018-08-15 06:00:00,1.74,11.75,6.1875,45.0661259
2018-08-15 06:10:00,1.88,11.75,6.75,45.0661259
2018-08-15 06:20:00,2.21,11.75,7.4375,45.080002
2018-08-15 06:30:00,2.05,11.75,8.1875,45.080002
2018-08-15 06:40:00,1.98,11.75,8.875,45.080002
2018-08-15 06:50:00,1.72,11.75,9.5625,45.080002
2018-08-15 07:00:00,1.29,11.75,10.0625,45.080002
2018-08-15 07:10:00,1.11,11.75,10.375,45.080002
2018-08-15 07:20:00,1.73,11.75,10.625,45.080002
2018-08-15 07:30:00,1.68,11.75,11,45.080002
2018-08-15 07:40:00,1.24,11.75,11.3125,45.080002
2018-08-15 07:50:00,1.57,11.75,11.5,45.080002
2018-08-15 08:00:00,1.45,11.6875,11.875,45.080002
2018-08-15 08:10:00,1.58,11.6875,12.375,45.080002
2018-08-15 08:20:00,1.58,11.6875,12.875,45.080002
2018-08-15 08:30:00,1.97,11.6875,12.875,45.080002
2018-08-15 08:40:00,1.97,11.6875,12.6875,45.080002
2018-08-15 08:50:00,1.78,11.625,12.6875,45.080002
2018-08-15 09:00:00,1.61,11.625,13.5,45.080002
2018-08-15 09:10:00,1.75,11.625,14.125,45.080002
2018-08-15 09:20:00,1.76,11.625,14.625,45.080002
2018-08-15 09:30:00,2.05,11.625,14.875,45.080002
2018-08-15 09:40:00,2.04,11.625,14.625,45.080002
2018-08-15 09:50:00,1.98,11.625,14.625,45.080002
2018-08-15 10:00:00,2.05,11.625,14.875,45.080002
2018-08-15 10:10:00,1.93,11.625,15.125,45.080002
2018-08-15 10:20:00,1.88,11.625,15.8125,45.080002
2018-08-15 10:30:00,1.93,11.625,15.9375,45.080002
2018-08-15 10:40:00,2.32,11.625,15.625,45.080002
2018-08-15 10:50:00,1.91,11.625,16,45.080002
2018-08-15 11:00:00,1.74,11.625,17,45.080002
2018-08-15 11:10:00,2.04,11.5625,16.625,45.080002
2018-08-15 11:20:00,2.15,11.5625,16.6875,45.080002
2018-08-15 11:30:00,2.27,11.5625,16.9375,45.080002
2018-08-15 11:40:00,1.9,11.5625,17.125,45.080002
2018-08-15 11:50:00,2.09,11.5625,16.875,45.080002
2018-08-15 12:00:00,2.17,11.5625,16.25,45.0938775
2018-08-15 12:10:00,2.3,11.5625,16.25,45.080002
2018-08-15 12:20:00,2.54,11.5625,16.125,45.080002
2018-08-15 12:30:00,2.31,11.5625,16,45.080002
2018-08-15 12:40:00,2.17,11.5625,16.25,45.080002
2018-08-15 12:50:00,2.03,11.5625,16.4375,45.080002
2018-08-15 13:00:00,2.01,11.5,16.375,45.080002
2018-08-15 13:10:00,2.39,11.5,16.4375,45.080002
2018-08-15 13:20:00,2.33,11.5,16,45.080002
2018-08-15 13:30:00,2.39,11.5,15.9375,45.080002
2018-08-15 13:40:00,2.57,11.5,15.6875,45.080002
2018-08-15 13:50:00,2.12,11.5625,16.3125,45.080002
2018-08-15 14:00:00,2.34,11.5625,16.75,45.080002
2018-08-15 14:10:00,2.09,11.5625,16.625,45.080002
2018-08-15 14:20:00,2.23,11.5625,16.875,45.080002
2018-08-15 14:30:00,2.24,11.5625,17,45.080002
2018-08-15 14:40:00,2.36,11.5625,17.5625,45.080002
2018-08-15 14:50:00,1.88,11.5625,18.125,45.080002
2018-08-15 15:00:00,1.91,11.5625,18.375,45.080002
2018-08-15 15:10:00,2.14,11.5625,18.5,45.080002
2018-08-15 15:20:00,2.26,11.5625,19,45.080002
2018-08-15 15:30:00,1.89,11.5625,19.75,45.080002
2018-08-15 15:40:00,2.16,11.5625,19.75,45.080002
2018-08-15 15:50:00,2.24,11.5625,19,45.0938775
2018-08-15 16:00:00,2.08,11.5625,18.625,45.080002
2018-08-15 16:10:00,2.05,11.625,18.5,45.080002
2018-08-15 16:20:00,2.17,11.625,19.375,45.080002
2018-08-15 16:30:00,2.23,11.625,21,45.080002
2018-08-15 16:40:00,2.22,11.625,21,45.080002
2018-08-15 16:50:00,2.44,11.625,19.75,45.080002
2018-08-15 17:00:00,2.82,11.625,19.0625,45.080002
2018-08-15 17:10:00,2.89,11.625,18.5,45.080002
2018-08-15 17:20:00,2.52,11.625,17.6875,45.080002
2018-08-15 17:30:00,2.67,11.625,16.875,45.080002
2018-08-15 17:40:00,2.3,11.625,16.4375,45.080002
2018-08-15 17:50:00,2,11.625,16.25,45.080002
2018-08-15 18:00:00,2.21,11.625,16.3125,45.080002
2018-08-15 18:10:00,2.06,11.625,16.25,45.080002
2018-08-15 18:20:00,2.69,11.625,16,45.080002
2018-08-15 18:30:00,1.9,11.625,15.875,45.080002
2018-08-15 18:40:00,2.24,11.625,15.6875,45.080002
2018-08-15 18:50:00,2.72,11.625,15.5,45.080002
2018-08-15 19:00:00,2.77,11.6875,15.25,45.080002
2018-08-15 19:10:00,2.73,11.6875,15,45.080002
2018-08-15 19:20:00,2.32,11.6875,14.875,45.080002
2018-08-15 19:30:00,2.5,11.6875,14.6875,45.080002
2018-08-15 19:40:00,2.66,11.75,14.625,45.080002
2018-08-15 19:50:00,2.7,11.75,14.4375,45.080002
2018-08-15 20:00:00,2.53,11.75,10.875,45.080002
2018-08-15 20:10:00,2.43,11.75,10.6875,45.080002
2018-08-15 20:20:00,2.69,11.75,10.5,45.080002
2018-08-15 20:30:00,2.44,11.75,10.25,45.080002
2018-08-15 20:40:00,2.77,11.75,10.125,45.080002
2018-08-15 20:50:00,2.59,11.75,10,45.080002
2018-08-15 21:00:00,2.52,11.75,9.875,45.080002
2018-08-15 21:10:00,2.29,11.75,9.875,45.080002
2018-08-15 21:20:00,2.2,11.75,9.875,45.080002
2018-08-15 21:30:00,2.46,11.75,9.9375,45.080002
2018-08-15 21:40:00,2.83,11.75,9.9375,45.080002
2018-08-15 21:50:00,2.46,11.75,9.875,45.080002
2018-08-15 22:00:00,2.69,11.8125,9.8125,45.080002
2018-08-15 22:10:00,2.51,11.75,9.75,45.0661259
2018-08-15 22:20:00,2.53,11.8125,9.75,45.080002
2018-08-15 22:30:00,2.33,11.8125,9.6875,45.080002
2018-08-15 22:40:00,2.69,11.8125,9.625,45.080002
2018-08-15 22:50:00,2.63,11.8125,9.5,45.080002
2018-08-15 23:00:00,2.43,11.875,9.375,45.080002
2018-08-15 23:10:00,2.58,11.875,9.25,45.080002
2018-08-15 23:20:00,2.34,11.875,9.125,45.0661259
2018-08-15 23:30:00,2.34,11.875,9,45.0661259
2018-08-15 23:40:00,2.27,11.875,8.875,45.0661259
2018-08-15 23:50:00,2.59,11.875,8.75,45.0661259
2018-08-16 00:00:00,2.3,11.875,8.5,45.0661259
2018-08-16 00:10:00,2.12,11.875,8.375,45.0661259
2018-08-16 00:20:00,2.45,11.875,8.25,45.0661259
2018-08-16 00:30:00,2.59,11.875,8.0625,45.0661259
2018-08-16 00:40:00,2.6,11.875,7.9375,45.0661259
2018-08-16 00:50:00,2.55,11.875,7.875,45.080002
2018-08-16 01:00:00,2.52,11.875,14.25,45.0661259
2018-08-16 01:10:00,2.23,11.875,14.1875,45.080002
2018-08-16 01:20:00,2.2,11.875,14.1875,45.080002
2018-08-16 01:30:00,2.56,11.875,14.25,45.080002
2018-08-16 01:40:00,2.66,11.875,14.25,45.080002
2018-08-16 01:50:00,2.46,11.875,14.25,45.080002
2018-08-16 02:00:00,2.38,11.875,14.1875,45.080002
2018-08-16 02:10:00,2.51,11.875,14.25,45.080002
2018-08-16 02:20:00,2.42,11.875,14.25,45.080002
2018-08-16 02:30:00,2.43,11.875,14.25,45.080002
2018-08-16 02:40:00,2.47,11.875,14.375,45.080002
2018-08-16 02:50:00,2.49,11.875,14.375,45.080002
2018-08-16 03:00:00,2.43,11.875,14.375,45.080002
2018-08-16 03:10:00,2.45,11.875,14.375,45.080002
2018-08-16 03:20:00,2.52,11.9375,14.375,45.080002
2018-08-16 03:30:00,2.44,11.9375,14.375,45.080002
2018-08-16 03:40:00,2.13,11.9375,14.4375,45.0661259
2018-08-16 03:50:00,2.57,11.9375,14.5,45.0661259
2018-08-16 04:00:00,2.32,11.9375,14.4375,45.0661259
2018-08-16 04:10:00,2.64,11.9375,14.1875,45.080002
2018-08-16 04:20:00,2.33,11.9375,14.25,45.0661259
2018-08-16 04:30:00,2.4,11.9375,14.375,45.0661259
2018-08-16 04:40:00,2.63,11.9375,14.375,45.0661259
2018-08-16 04:50:00,2.36,11.9375,14.0625,45.0661259
2018-08-16 05:00:00,2.83,11.9375,13.9375,45.0661259
2018-08-16 05:10:00,2.72,11.9375,13.9375,45.0661259
2018-08-16 05:20:00,2.61,11.9375,13.875,45.0661259
2018-08-16 05:30:00,2.51,11.9375,13.75,45.0661259
2018-08-16 05:40:00,3.05,11.9375,13.75,45.0661259
2018-08-16 05:50:00,2.14,11.9375,13.8125,45.0661259
2018-08-16 06:00:00,2.45,12,13.875,45.0661259
2018-08-16 06:10:00,2.38,12,14.125,45.0661259
2018-08-16 06:20:00,2.72,12,14.4375,45.0661259
2018-08-16 06:30:00,2.34,12,14.75,45.0661259
2018-08-16 06:40:00,1.99,12,14.875,45.0661259
2018-08-16 06:50:00,2.41,12,15,45.0661259
2018-08-16 07:00:00,2.33,12,15,45.0661259
2018-08-16 07:10:00,2.63,12,14.75,45.080002
2018-08-16 07:20:00,2.15,12,14.6875,45.080002
2018-08-16 07:30:00,2.12,12,14.625,45.080002
2018-08-16 07:40:00,2.09,12,14.75,45.080002
2018-08-16 07:50:00,2.38,12,14.875,45.080002
2018-08-16 08:00:00,2.05,12,14.9375,45.080002
2018-08-16 08:10:00,2.42,12,14.875,45.080002
2018-08-16 08:20:00,2.5,12,14.875,45.080002
2018-08-16 08:30:00,2.17,12,14.8125,45.080002
2018-08-16 08:40:00,2.42,12,14.75,45.080002
2018-08-16 08:50:00,2.39,12,14.75,45.080002
2018-08-16 09:00:00,2.06,12,14.75,45.080002
2018-08-16 09:10:00,2.54,12,14.875,45.080002
2018-08-16 09:20:00,2.72,12,14.875,45.080002
2018-08-16 09:30:00,2.24,12,15,45.080002
2018-08-16 09:40:00,2.34,12,15,45.0938775
2018-08-16 09:50:00,2.49,12,15.1875,45.0938775
2018-08-16 10:00:00,2.5,12,15.125,45.0938775
2018-08-16 10:10:00,2.51,12,15.125,45.0938775
2018-08-16 10:20:00,2.47,12,15,45.0938775
2018-08-16 10:30:00,2.66,12,14.875,45.0938775
2018-08-16 10:40:00,2.71,12,14.9375,45.0938775
2018-08-16 10:50:00,2.27,12,15.1875,45.0938775
2018-08-16 11:00:00,2.31,12,15.5,45.0938775
2018-08-16 11:10:00,2.35,12,15.625,45.0938775
2018-08-16 11:20:00,2.32,12,15.4375,45.0938775
2018-08-16 11:30:00,2.1,12,15.5,45.0938775
2018-08-16 11:40:00,2.79,12,15.375,45.0938775
2018-08-16 11:50:00,2.36,12,15.4375,45.0938775
2018-08-16 12:00:00,2.47,12,15.4375,45.0938775
2018-08-16 12:10:00,2.43,12,15.375,45.0938775
2018-08-16 12:20:00,2.53,12,15.375,45.1077524
2018-08-16 12:30:00,2.53,12,15.5,45.1077524
2018-08-16 12:40:00,2.37,12,15.625,45.1077524
2018-08-16 12:50:00,2.31,12,15.625,45.1077524
2018-08-16 13:00:00,2.42,12,15.625,45.1077524
2018-08-16 13:10:00,2.42,12,15.6875,45.1077524
2018-08-16 13:20:00,2.48,12,15.5,45.1077524
2018-08-16 13:30:00,2.55,12,15.4375,45.1077524
2018-08-16 13:40:00,2.71,12,15.375,45.1216267
2018-08-16 13:50:00,2.49,12,15.4375,45.1216267
2018-08-16 14:00:00,2.68,12,15.5,45.1216267
2018-08-16 14:10:00,2.64,12,15.625,45.1216267
2018-08-16 14:20:00,2.46,12,15.875,45.1216267
2018-08-16 14:30:00,1.92,12.0625,16.125,45.1216267
2018-08-16 14:40:00,2.22,12.0625,15.9375,45.1216267
2018-08-16 14:50:00,2.41,12,15.875,45.1216267
2018-08-16 15:00:00,2.29,12.0625,16.25,45.1216267
2018-08-16 15:10:00,2.24,12.0625,16.0625,45.1216267
2018-08-16 15:20:00,2.78,12.0625,16.5,45.1216267
2018-08-16 15:30:00,2.53,12.0625,16.25,45.1216267
2018-08-16 15:40:00,2.62,12.0625,15.875,45.1216267
2018-08-16 15:50:00,2.36,12.0625,15.6875,45.1216267
2018-08-16 16:00:00,2.5,12.0625,15.625,45.1216267
2018-08-16 16:10:00,2.36,12.0625,15.625,45.1355004
2018-08-16 16:20:00,2.44,12.0625,15.625,45.1355004
2018-08-16 16:30:00,2.54,12.0625,15.5625,45.1355004
2018-08-16 16:40:00,2.7,12.125,15.5625,45.1355004
2018-08-16 16:50:00,2.66,12.125,15.625,45.1355004
2018-08-16 17:00:00,2.47,12.125,15.6875,45.1493735
2018-08-16 17:10:00,2.83,12.125,15.875,45.1493735
2018-08-16 17:20:00,2.31,12.125,15.75,45.1493735
2018-08-16 17:30:00,2.59,12.125,15.625,45.1493735
2018-08-16 17:40:00,2.59,12.125,15.5,45.163246
2018-08-16 17:50:00,2.69,12.125,15.5625,45.1909892
2018-08-16 18:00:00,2.47,12.125,15.5625,45.2048599
2018-08-16 18:10:00,2.57,12.125,15.5,45.21873
2018-08-16 18:20:00,2.65,12.125,15.5,45.2325995
2018-08-16 18:30:00,2.81,12.125,15.375,45.2742044
2018-08-16 18:40:00,2.54,12.125,15.3125,45.3712615
2018-08-16 18:50:00,2.64,12.125,15.25,45.3989867
2018-08-16 19:00:00,2.78,12.125,15.25,45.4128484
2018-08-16 19:10:00,2.63,12.125,15.125,45.4267095
2018-08-16 19:20:00,2.69,12.125,15.125,45.44057
2018-08-16 19:30:00,2.83,12.125,15.0625,45.4267095
2018-08-16 19:40:00,2.59,12.125,15.0625,45.4267095
2018-08-16 19:50:00,2.55,12.125,15.0625,45.4267095
2018-08-16 20:00:00,2.92,12.125,15,45.4267095
2018-08-16 20:10:00,2.64,12.125,15,45.4267095
2018-08-16 20:20:00,2.58,12.125,15,45.4267095
2018-08-16 20:30:00,2.7,12.125,15,45.4128484
2018-08-16 20:40:00,2.64,12.125,14.9375,45.4128484
2018-08-16 20:50:00,2.73,12.125,15,45.4128484
2018-08-16 21:00:00,2.51,12.125,15,45.4128484
2018-08-16 21:10:00,2.64,12.125,14.9375,45.4128484
2018-08-16 21:20:00,2.5,12.1875,14.875,45.3989867
2018-08-16 21:30:00,2.6,12.1875,14.875,45.4128484
2018-08-16 21:40:00,2.65,12.1875,14.875,45.4128484
2018-08-16 21:50:00,2.83,12.1875,14.875,45.4544299
2018-08-16 22:00:00,2.65,12.1875,14.875,45.496006
2018-08-16 22:10:00,2.67,12.1875,14.875,45.5375767
2018-08-16 22:20:00,2.65,12.1875,14.875,45.579142
2018-08-16 22:30:00,2.53,12.1875,14.875,45.5929959
2018-08-16 22:40:00,2.71,12.1875,14.875,45.6068492
2018-08-16 22:50:00,2.71,12.25,14.875,45.6068492
2018-08-16 23:00:00,2.68,12.25,14.875,45.6068492
2018-08-16 23:10:00,2.64,12.1875,14.875,45.6068492
2018-08-16 23:20:00,2.84,12.25,14.75,45.6207019
2018-08-16 23:30:00,2.77,12.25,14.75,46.2019735
2018-08-16 23:40:00,3.05,12.25,14.375,46.2158004
2018-08-16 23:50:00,2.94,12.25,14,46.2296267
2018-08-17 00:00:00,2.69,12.25,13.8125,46.2296267
2018-08-17 00:10:00,2.62,12.25,13.625,46.2296267
2018-08-17 00:20:00,2.82,12.25,13.5625,46.2296267
2018-08-17 00:30:00,2.99,12.25,13.5,46.2296267
2018-08-17 00:40:00,3.36,12.25,13.5,46.2296267
2018-08-17 00:50:00,2.23,12.25,13.5,46.2296267
2018-08-17 01:00:00,3.02,12.25,13.5,46.2296267
2018-08-17 01:10:00,2.99,12.25,13.5,46.2296267
2018-08-17 01:20:00,2.25,12.25,13.5,46.2296267
2018-08-17 01:30:00,2.91,12.25,13.5,46.2296267
2018-08-17 01:40:00,2.33,12.25,13.5,46.2296267
2018-08-17 01:50:00,2.54,12.25,13.5,46.2296267
2018-08-17 02:00:00,3.33,12.25,13.375,46.2296267
2018-08-17 02:10:00,2.15,12.25,13.125,46.2296267
2018-08-17 02:20:00,2.65,12.25,12.875,46.2296267
2018-08-17 02:30:00,3.56,12.25,12.6875,46.2296267
2018-08-17 02:40:00,3.76,12.25,12.75,46.2296267
2018-08-17 02:50:00,2.9,12.25,12.75,46.2296267
2018-08-17 03:00:00,3.02,12.25,12.875,46.2296267
2018-08-17 03:10:00,2.23,12.25,12.9375,46.2434524
2018-08-17 03:20:00,2.97,12.25,13.0625,46.2434524
2018-08-17 03:30:00,3,12.25,13.125,46.2434524
2018-08-17 03:40:00,2.36,12.25,13.25,46.2434524
2018-08-17 03:50:00,3.06,12.25,13.25,46.2434524
2018-08-17 04:00:00,3.06,12.25,13.25,46.2434524
2018-08-17 04:10:00,2.87,12.25,13.25,46.2434524
2018-08-17 04:20:00,2.75,12.3125,13.125,46.2434524
2018-08-17 04:30:00,2.86,12.25,13.0625,46.2434524
2018-08-17 04:40:00,2.96,12.25,13,46.2434524
2018-08-17 04:50:00,2.92,12.25,12.875,46.2434524
2018-08-17 05:00:00,2.63,12.25,12.8125,46.2434524
2018-08-17 05:10:00,3.17,12.25,12.75,46.2434524
2018-08-17 05:20:00,2.73,12.25,12.6875,46.2434524
2018-08-17 05:30:00,2.66,12.25,12.6875,46.2434524
2018-08-17 05:40:00,3,12.25,12.625,46.2434524
2018-08-17 05:50:00,2.87,12.25,12.625,46.2434524
2018-08-17 06:00:00,2.77,12.25,12.5,46.2434524
2018-08-17 06:10:00,3.18,12.25,12.375,46.2434524
2018-08-17 06:20:00,3.11,12.25,12.375,46.2434524
2018-08-17 06:30:00,3.02,12.25,12.5,46.2434524
2018-08-17 06:40:00,3.75,12.25,12.625,46.2434524
2018-08-17 06:50:00,2.94,12.25,12.75,46.2434524
2018-08-17 07:00:00,2.98,12.25,12.375,46.2434524
2018-08-17 07:10:00,2.76,12.25,11.9375,46.2434524
2018-08-17 07:20:00,3.05,12.25,11.875,46.2434524
2018-08-17 07:30:00,2.54,12.25,11.875,46.2434524
2018-08-17 07:40:00,3.34,12.25,12,46.2434524
2018-08-17 07:50:00,3.17,12.25,12.125,46.2434524
2018-08-17 08:00:00,3.03,12.25,12.125,46.2434524
2018-08-17 08:10:00,2.69,12.25,12.3125,46.2434524
2018-08-17 08:20:00,2.04,12.25,13.25,46.2434524
2018-08-17 08:30:00,2.22,12.25,13.5,46.2434524
2018-08-17 08:40:00,2.46,12.25,13.5625,46.2434524
2018-08-17 08:50:00,2.66,12.25,13.875,46.2434524
2018-08-17 09:00:00,2.71,12.25,14.375,46.2434524
2018-08-17 09:10:00,2.87,12.25,14.5,46.2434524
2018-08-17 09:20:00,2.67,12.25,14.3125,46.2434524
2018-08-17 09:30:00,2.71,12.25,14.125,46.2434524
2018-08-17 09:40:00,2.7,12.25,14.375,46.2434524
2018-08-17 09:50:00,2.87,12.25,14.75,46.2434524
2018-08-17 10:00:00,3.01,12.25,14.5,46.2434524
2018-08-17 10:10:00,3.13,12.25,15.0625,46.2434524
2018-08-17 10:20:00,3.17,12.25,15.75,46.2434524
2018-08-17 10:30:00,3.01,12.25,16.6875,46.2434524
2018-08-17 10:40:00,2.91,12.25,16.375,46.2434524
